Name;CurrentPrice;FullPrice;Shop;ShopAddr;Category;PreviewImg;FullImg;Url
Желе Metro Chef с персиком 150 г;49.990000;49.990000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Без наценки на бренд;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NTE5Mjg0L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ4JTNBMjIuNDUxMTYwJTJCMDAlM0EwMC8xNjUxOTI4NF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NTE5Mjg0L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ4JTNBMjIuNDUxMTYwJTJCMDAlM0EwMC8xNjUxOTI4NF8xLmpwZw==.jpg;https://sbermarket.ru/products/16519284-zhele-metro-chef-s-persikom-150-g-2b94798
Торт Metro Chef Захер замороженный 14 порций 1,65 кг;1579.000000;1729.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2OTAwODM3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTQ5JTNBNTEuOTIwMjQwJTJCMDAlM0EwMC8yNjkwMDgzN18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2OTAwODM3L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTQ5JTNBNTEuOTIwMjQwJTJCMDAlM0EwMC8yNjkwMDgzN18xLmpwZw==.jpg;https://sbermarket.ru/products/26900837-tort-metro-chef-zaher-zamorozhennyy-14-portsiy-1-65-kg-4f41ef8
Растительный аналог сливок Rioba кокосовые питьевые пастеризованные 19% 1 л;279.000000;279.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyOTIzMjcxL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTI5JTNBNTAuNzc3ODM0JTJCMDAlM0EwMC8yMjkyMzI3MV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyOTIzMjcxL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTI5JTNBNTAuNzc3ODM0JTJCMDAlM0EwMC8yMjkyMzI3MV8xLmpwZw==.jpg;https://sbermarket.ru/products/22923271-rastitel-nyy-analog-slivok-rioba-kokosovye-pitievye-pasterizovannye-19-1-l-4419f7c
Паштет из индейки Setra Halal 100 г;133.000000;133.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzU5OTU5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM5JTNBMjkuOTE1OTA5JTJCMDAlM0EwMC81OTk1OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzU5OTU5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM5JTNBMjkuOTE1OTA5JTJCMDAlM0EwMC81OTk1OV8xLmpwZw==.jpg;https://sbermarket.ru/products/59959-pashtet-iz-indeyki-setra-halal-100-g-2dd33ac
Мякоть Мясо Есть! говядины категории А охлажденная 600 г;589.010000;679.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0NjAxMTMzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMzcuOTM5MDI5JTJCMDAlM0EwMC8yNDYwMTEzM18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0NjAxMTMzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMzcuOTM5MDI5JTJCMDAlM0EwMC8yNDYwMTEzM18xLmpwZw==.jpg;https://sbermarket.ru/products/24601133-myakot-myaso-est-govyadiny-kategorii-a-ohlazhdennaya-600-g-74c3f26
Торт Metro Chef Миндальный замороженный 330 г;679.000000;759.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2ODY0MzU0L29yaWdpbmFsLzEvMjAyMy0xMC0wNFQxMiUzQTExJTNBMDIuMTMxODU3JTJCMDAlM0EwMC8yNjg2NDM1NF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI2ODY0MzU0L29yaWdpbmFsLzEvMjAyMy0xMC0wNFQxMiUzQTExJTNBMDIuMTMxODU3JTJCMDAlM0EwMC8yNjg2NDM1NF8xLmpwZw==.jpg;https://sbermarket.ru/products/26864354-tort-metro-chef-mindal-nyy-zamorozhennyy-330-g-3320bcb
Напиток кокосовый Rioba 3,2% 1 л;149.000000;149.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MTkzNzQ1L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBNDYuODk3MzQwJTJCMDAlM0EwMC8xNjE5Mzc0NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MTkzNzQ1L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBNDYuODk3MzQwJTJCMDAlM0EwMC8xNjE5Mzc0NV8xLmpwZw==.jpg;https://sbermarket.ru/products/16193745-napitok-kokosovyy-rioba-3-2-1-l-f46005d
Суповой набор говяжий на кости Мясо Есть! Халяль охлажденный 400 г;209.000000;229.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM0NzM5NC9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0EzOSUzQTIyLjYxMTQ5MyUyQjAwJTNBMDAvMzQ3Mzk0XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM0NzM5NC9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0EzOSUzQTIyLjYxMTQ5MyUyQjAwJTNBMDAvMzQ3Mzk0XzEuanBn.jpg;https://sbermarket.ru/products/347394-supovoy-nabor-govyazhiy-na-kosti-myaso-est-halyal-ohlazhdennyy-400-g-5b3f1fc
Паштет куриный Setra Halal 100 г;128.000000;128.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzU5OTU4L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM5JTNBMjkuNTc0NzY0JTJCMDAlM0EwMC81OTk1OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzU5OTU4L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM5JTNBMjkuNTc0NzY0JTJCMDAlM0EwMC81OTk1OF8xLmpwZw==.jpg;https://sbermarket.ru/products/59958-pashtet-kurinyy-setra-halal-100-g-d2ef832
Пирожное METRO Chef Макарони 10 г х 36 шт;1599.000000;1799.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzU1MDkzL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM3JTNBNDIuODk1MDMxJTJCMDAlM0EwMC81NTA5M18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzU1MDkzL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM3JTNBNDIuODk1MDMxJTJCMDAlM0EwMC81NTA5M18xLmpwZw==.jpg;https://sbermarket.ru/products/55093-pirozhnoe-metro-chef-makaroni-10-g-h-36-sht-249bb81
Десерт Metro Chef Ассорти чизкейк замороженный 1,2 кг;1379.000000;1379.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMzAxMjYyL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMwJTNBMTguMjg0NTUzJTJCMDAlM0EwMC8yMzMwMTI2Ml8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMzAxMjYyL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMwJTNBMTguMjg0NTUzJTJCMDAlM0EwMC8yMzMwMTI2Ml8xLmpwZw==.jpg;https://sbermarket.ru/products/23301262-desert-metro-chef-assorti-chizkeyk-zamorozhennyy-1-2-kg-d5185f3
Торт Metro Chef Чизкейк шоколадный 1,2 кг;1529.000000;1529.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0NjQxMzAzL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM4JTNBMTUuNDgyNTY5JTJCMDAlM0EwMC8yNDY0MTMwM18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0NjQxMzAzL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTM4JTNBMTUuNDgyNTY5JTJCMDAlM0EwMC8yNDY0MTMwM18xLmpwZw==.jpg;https://sbermarket.ru/products/24641303-tort-metro-chef-chizkeyk-shokoladnyy-1-2-kg-62394bd
Баранина Мясо Есть! для плова с курдюком охлажденная 370 г;449.000000;449.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5MzM2NzgxL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM0JTNBMTUuMjc5MjA4JTJCMDAlM0EwMC8xOTMzNjc4MV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5MzM2NzgxL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM0JTNBMTUuMjc5MjA4JTJCMDAlM0EwMC8xOTMzNjc4MV8xLmpwZw==.jpg;https://sbermarket.ru/products/19336781-baranina-myaso-est-dlya-plova-s-kurdyukom-ohlazhdennaya-370-g-615d390
Пирожные Metro Chef Профитроли с какао 1,2 кг;1299.000000;1459.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQyMjk1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBMjIuMTkyOTc0JTJCMDAlM0EwMC80MjI5NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQyMjk1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBMjIuMTkyOTc0JTJCMDAlM0EwMC80MjI5NV8xLmpwZw==.jpg;https://sbermarket.ru/products/42295-pirozhnye-metro-chef-profitroli-s-kakao-1-2-kg-babd900
Лопатка говяжья без кости Мясо Есть! охлажденная 400 г;419.000000;419.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NjY4MTIyL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMzJTNBMjguNjg3MzQzJTJCMDAlM0EwMC8xNjY2ODEyMl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NjY4MTIyL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMzJTNBMjguNjg3MzQzJTJCMDAlM0EwMC8xNjY2ODEyMl8xLmpwZw==.jpg;https://sbermarket.ru/products/16668122-lopatka-govyazh-ya-bez-kosti-myaso-est-ohlazhdennaya-400-g-2529ded
Стейк бараний из шеи Bazarco замороженный ~1,6 кг;1153.680000;1214.400000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNDk3MTkwL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM1JTNBMjguMjUyNjAxJTJCMDAlM0EwMC8yMjQ5NzE5MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNDk3MTkwL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM1JTNBMjguMjUyNjAxJTJCMDAlM0EwMC8yMjQ5NzE5MF8xLmpwZw==.jpg;https://sbermarket.ru/products/22497190-steyk-baraniy-iz-shei-bazarco-zamorozhennyy-1-6-kg-2a8b68a
Десерт Metro Chef New York чизкейк замороженный 1,2 кг;1239.000000;1239.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMzAxMjYxL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMwJTNBMTYuNzMwNzk1JTJCMDAlM0EwMC8yMzMwMTI2MV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMzAxMjYxL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMwJTNBMTYuNzMwNzk1JTJCMDAlM0EwMC8yMzMwMTI2MV8xLmpwZw==.jpg;https://sbermarket.ru/products/23301261-desert-metro-chef-new-york-chizkeyk-zamorozhennyy-1-2-kg-6d9aaed
Напиток фундуковый детский Rioba фундук с 3 лет 3,2% 1 л;122.550000;139.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNzQ3NDg0L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTI3JTNBNTQuNzMwMzE1JTJCMDAlM0EwMC8yMjc0NzQ4NF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNzQ3NDg0L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTI3JTNBNTQuNzMwMzE1JTJCMDAlM0EwMC8yMjc0NzQ4NF8xLmpwZw==.jpg;https://sbermarket.ru/products/22747484-napitok-fundukovyy-detskiy-rioba-funduk-s-3-let-3-2-1-l-4d84f7a
Молоко 3,5% ультрапастеризованное 1 л Rioba;94.900000;94.900000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;;;https://sbermarket.ru/products/19794-moloko-3-5-ul-trapasterizovannoe-1-l-rioba-7750b88
Оссобуко из говяжьей голяшки на кости Мясо Есть! замороженное ~1,3 кг;986.700000;1103.700000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3MTc0ODkzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMzJTNBMzEuNTA4NzM5JTJCMDAlM0EwMC8xNzE3NDg5M18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3MTc0ODkzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMzJTNBMzEuNTA4NzM5JTJCMDAlM0EwMC8xNzE3NDg5M18xLmpwZw==.jpg;https://sbermarket.ru/products/17174893-ossobuko-iz-govyazhiey-golyashki-na-kosti-myaso-est-zamorozhennoe-1-3-kg-4dff935
Сироп Rioba Соленая карамель 1 л;303.050000;369.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNDk3MjAzL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxOCUzQTAyJTNBMjEuNDEzNjcxJTJCMDAlM0EwMC8yMjQ5NzIwM18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNDk3MjAzL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxOCUzQTAyJTNBMjEuNDEzNjcxJTJCMDAlM0EwMC8yMjQ5NzIwM18xLmpwZw==.jpg;https://sbermarket.ru/products/22497203-sirop-rioba-solenaya-karamel-1-l-bb6af40
Паштет утиный Setra 100 г;159.000000;172.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEzMTE3Nzkvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBNTUlM0EwMS4xNTIzNDMlMkIwMCUzQTAwLzEzMTE3NzlfMS5qcGc=.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEzMTE3Nzkvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBNTUlM0EwMS4xNTIzNDMlMkIwMCUzQTAwLzEzMTE3NzlfMS5qcGc=.jpg;https://sbermarket.ru/products/1311779-pashtet-utinyy-setra-100-g-855c06d
Лопатка говяжья без кости Мясо Есть! Халяль охлажденная 600 г;669.000000;669.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0MTM5NzU2L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMjYuNDI0ODAxJTJCMDAlM0EwMC8yNDEzOTc1Nl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0MTM5NzU2L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMjYuNDI0ODAxJTJCMDAlM0EwMC8yNDEzOTc1Nl8xLmpwZw==.jpg;https://sbermarket.ru/products/24139756-lopatka-govyazh-ya-bez-kosti-myaso-est-halyal-ohlazhdennaya-600-g-2d9f4da
Чай ассорти Rioba 9 вкусов в пакетиках 90 шт 173 г;499.000000;499.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMTA0OTgyL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMyJTNBMzIuMTA2NzAwJTJCMDAlM0EwMC8yMzEwNDk4Ml8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMTA0OTgyL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMyJTNBMzIuMTA2NzAwJTJCMDAlM0EwMC8yMzEwNDk4Ml8xLmpwZw==.jpg;https://sbermarket.ru/products/23104982-chay-assorti-rioba-9-vkusov-v-paketikah-90-sht-173-g-390e41f
Азу говяжье Мясо Есть! охлажденное 400 г;559.000000;559.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0Nzc0NC9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0EzNiUzQTM4LjE4MTI1NCUyQjAwJTNBMDAvMjQ3NzQ0XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0Nzc0NC9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0EzNiUzQTM4LjE4MTI1NCUyQjAwJTNBMDAvMjQ3NzQ0XzEuanBn.jpg;https://sbermarket.ru/products/247744-azu-govyazhie-myaso-est-ohlazhdennoe-400-g-a59f489
Молоко 1,8% ультрапастеризованное 973 мл Rioba БЗМЖ;94.900000;94.900000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MTc1MTIwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBMjMuNjk4OTU5JTJCMDAlM0EwMC8xNjE3NTEyMF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MTc1MTIwL29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUzJTNBMjMuNjk4OTU5JTJCMDAlM0EwMC8xNjE3NTEyMF8xLmpwZw==.jpg;https://sbermarket.ru/products/16175120-moloko-1-8-ul-trapasterizovannoe-973-ml-rioba-bzmzh-14c569a
Торт Metro Chef Чизкейк ягодный элитный замороженный 1,4 кг;1499.000000;1819.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMTg3Mjg4L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMzJTNBMTIuNzc0MjUzJTJCMDAlM0EwMC8yMzE4NzI4OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMTg3Mjg4L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMzJTNBMTIuNzc0MjUzJTJCMDAlM0EwMC8yMzE4NzI4OF8xLmpwZw==.jpg;https://sbermarket.ru/products/23187288-tort-metro-chef-chizkeyk-yagodnyy-elitnyy-zamorozhennyy-1-4-kg-e0149c1
Торт Metro Chef Cremoso al Cioccolato шоколадный 600 г;1169.000000;1169.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyNzg2MDIvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBNTElM0EwMi45OTE0NDIlMkIwMCUzQTAwLzEyNzg2MDJfMS5qcGc=.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyNzg2MDIvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBNTElM0EwMi45OTE0NDIlMkIwMCUzQTAwLzEyNzg2MDJfMS5qcGc=.jpg;https://sbermarket.ru/products/1278602-tort-metro-chef-cremoso-al-cioccolato-shokoladnyy-600-g-c63cfef
